PID,SyscallID,Syscall,RDI,RSI,RDX,R10,R8,R9
1747,14,rt_sigprocmask,0,0,1514965936,8,0,365304576
1747,439,,4294967196,365373648,4,512,365373648,351696384
1747,257,openat,4294967196,365373648,0,0,365270512,1852795251
1747,262,newfstatat,3,1352109270,1514966304,4096,365270512,1852795251
1747,0,read,3,365370992,954,1352327296,365370992,365370992
1747,3,close,3,365370992,0,1352327296,365370992,954
1747,14,rt_sigprocmask,0,0,1514965936,8,0,364372992
1747,257,openat,4294967196,365224736,0,0,0,1684090725
1747,257,openat,4294967196,365224736,0,0,0,1684090725
1747,257,openat,4294967196,365224736,0,0,0,1684090725
1747,262,newfstatat,3,1352109270,1514969088,4096,0,1684090725
1747,0,read,3,365269312,807,364397904,365269312,365269312
1747,3,close,3,365269312,2,364397904,365269312,807
1747,14,rt_sigprocmask,0,0,1514968720,8,0,364366464
1747,262,newfstatat,4294967196,364383712,1514967168,0,3,351696384
1747,257,openat,4294967196,364370608,0,0,364381104,364384768
1747,262,newfstatat,3,1352109270,1514966880,4096,364381104,364384768
1747,0,read,3,365439136,3771,365099024,365439136,365439136
1747,3,close,3,365439136,2,365099024,365439136,3771
1747,14,rt_sigprocmask,0,0,1514966512,8,0,364370976
1747,257,openat,4294967196,365370016,0,0,365370016,365370016
1747,262,newfstatat,3,1352109270,1514965424,4096,365370016,365370016
1747,0,read,3,365465008,2223,365271088,365465008,365465008
1747,3,close,3,365465008,2223,365271088,365465008,365465008
1747,439,,4294967196,365224784,1,512,365224784,351696384
1747,14,rt_sigprocmask,0,0,1514964240,8,0,365373648
1747,14,rt_sigprocmask,0,0,1514964016,8,0,365308736
1747,22,pipe,1514963728,364208144,0,365282512,364365936,365372672
1747,14,rt_sigprocmask,0,1514963344,1514963216,8,1514963344,365372672
1747,14,rt_sigprocmask,2,1514963216,0,8,1514963216,365372672
1747,14,rt_sigprocmask,0,0,1514962752,8,0,365372672
1747,14,rt_sigprocmask,0,1514963008,1514962880,8,1514963008,365372672
1747,13,rt_sigaction,15,1514962368,1514962528,8,1514963296,365372672
1747,56,clone,18874385,0,0,1350347280,0,0
1747,13,rt_sigaction,15,1514962016,1514962176,8,1514962352,0
1747,14,rt_sigprocmask,2,1514962880,0,8,1514962880,0
1747,13,rt_sigaction,17,1514962832,1514962992,8,1514963168,0
1749,39,getpid,1,0,0,1350347280,0,0
1749,14,rt_sigprocmask,2,351694080,0,8,351694080,0
1749,13,rt_sigaction,20,1514962000,1514962160,8,1514962336,0
1747,3,close,4,1514962832,1514962992,8,1514963168,0
1747,14,rt_sigprocmask,0,1514963872,1514963744,8,1514963872,0
1747,0,read,3,1514964000,512,8,0,0
1749,13,rt_sigaction,21,1514962000,1514962160,8,1514962336,0
1749,13,rt_sigaction,22,1514962016,1514962176,8,1514962352,0
1749,13,rt_sigaction,2,1514962768,1514962928,8,1514963104,0
1749,13,rt_sigaction,3,1514962768,1514962928,8,1514963104,0
1749,13,rt_sigaction,15,1514962768,1514962928,8,1514963104,0
1749,13,rt_sigaction,17,1514962768,1514962928,8,1514963104,0
1749,13,rt_sigaction,17,1514962832,1514962992,8,1514963168,0
1749,13,rt_sigaction,2,1514962832,1514962992,8,1514963168,0
958,270,pselect6,6,194591760,0,0,194591648,194591664
1749,33,dup2,4,1,0,8,1514963168,0
1749,3,close,4,1,0,8,1514963168,0
1749,3,close,3,1,0,8,1514963168,0
1749,14,rt_sigprocmask,0,0,1514963328,8,0,365282384
1749,262,newfstatat,4294967196,351473329,1514962272,0,4294967295,0
1749,262,newfstatat,4294967196,365236944,1514961968,0,365236944,0
1749,262,newfstatat,4294967196,365308064,1514961968,0,365308064,0
1749,262,newfstatat,4294967196,365308064,1514961968,0,365308064,0
1749,262,newfstatat,4294967196,365308064,1514961968,0,365308064,0
1749,262,newfstatat,4294967196,365308064,1514961744,0,365308064,0
1749,107,geteuid,4294967196,365308064,1514961744,0,365308064,0
1749,108,getegid,4294967196,365308064,1514961744,0,365308064,0
1749,102,getuid,4294967196,365308064,1514961744,0,365308064,0
1749,104,getgid,4294967196,365308064,1514961744,0,365308064,0
1749,21,access,365308064,1,1514961744,0,365308064,0
1749,262,newfstatat,4294967196,365308064,1514961744,0,365308064,0
1749,107,geteuid,4294967196,365308064,1514961744,0,365308064,0
1749,108,getegid,4294967196,365308064,1514961744,0,365308064,0
1749,102,getuid,4294967196,365308064,1514961744,0,365308064,0
1749,104,getgid,4294967196,365308064,1514961744,0,365308064,0
1749,21,access,365308064,4,1514961744,0,365308064,0
1749,262,newfstatat,4294967196,365308064,1514962048,0,365236448,0
1749,262,newfstatat,4294967196,365308064,1514961824,0,365236448,0
1749,107,geteuid,4294967196,365308064,1514961824,0,365236448,0
1749,108,getegid,4294967196,365308064,1514961824,0,365236448,0
1749,102,getuid,4294967196,365308064,1514961824,0,365236448,0
1749,104,getgid,4294967196,365308064,1514961824,0,365236448,0
1749,21,access,365308064,1,1514961824,0,365236448,0
1749,262,newfstatat,4294967196,365308064,1514961824,0,365236448,0
1749,107,geteuid,4294967196,365308064,1514961824,0,365236448,0
1749,108,getegid,4294967196,365308064,1514961824,0,365236448,0
1749,102,getuid,4294967196,365308064,1514961824,0,365236448,0
1749,104,getgid,4294967196,365308064,1514961824,0,365236448,0
1749,21,access,365308064,4,1514961824,0,365236448,0
1749,13,rt_sigaction,1,1514962032,0,8,0,365211520
1749,13,rt_sigaction,4,1514962032,0,8,0,0
1749,13,rt_sigaction,5,1514962032,0,8,0,0
1749,13,rt_sigaction,6,1514962032,0,8,0,0
1749,13,rt_sigaction,8,1514962032,0,8,0,0
1749,13,rt_sigaction,7,1514962032,0,8,0,0
1749,13,rt_sigaction,11,1514962032,0,8,0,0
1749,13,rt_sigaction,31,1514962032,0,8,0,0
1749,13,rt_sigaction,13,1514962032,0,8,0,0
1749,13,rt_sigaction,14,1514962032,0,8,0,0
1749,13,rt_sigaction,24,1514962032,0,8,0,0
1749,13,rt_sigaction,25,1514962032,0,8,0,0
1749,13,rt_sigaction,26,1514962032,0,8,0,0
1749,13,rt_sigaction,10,1514962032,0,8,0,0
1749,13,rt_sigaction,12,1514962032,0,8,0,0
1749,13,rt_sigaction,2,1514961808,1514961968,8,1514962144,0
1749,13,rt_sigaction,3,1514961808,1514961968,8,1514962144,0
1749,13,rt_sigaction,15,1514961808,1514961968,8,1514962144,0
1749,13,rt_sigaction,17,1514961808,1514961968,8,1514962144,0
1749,59,execve,365308064,365166144,364393424,16,365166144,365166144
1749,12,brk,0,1032801816,95,0,1032801928,31
1749,158,arch_prctl,12289,1636330672,1032715312,1,3,2048
1749,21,access,1032775792,4,3830516616,0,0,7
1749,257,openat,4294967196,1032761887,524288,0,524288,1032761887
1749,262,newfstatat,3,1032759789,1636326928,4096,524288,1032761887
1749,9,mmap,0,52878,1,2,3,0
1749,3,close,3,52878,1,2,3,0
1749,257,openat,4294967196,1032810304,524288,0,524288,1032810304
1749,0,read,3,1636327480,832,0,524288,1032810304
1749,17,pread64,3,1636326480,784,64,524288,1636326480
1749,17,pread64,3,1636326416,48,848,524288,1636326480
1749,17,pread64,3,1636326336,68,896,524288,1636326480
1749,262,newfstatat,3,1032759789,1636327136,4096,1032810304,1032806944
1749,9,mmap,0,8192,3,34,4294967295,0
1749,17,pread64,3,1636326192,784,64,65535,1032529032
1749,9,mmap,0,2012056,1,2050,3,0
1749,9,mmap,1030668288,1486848,5,2066,3,155648
1749,9,mmap,1032155136,311296,1,2066,3,1642496
1749,9,mmap,1032466432,24576,3,2066,3,1949696
1749,9,mmap,1032491008,33688,3,50,4294967295,0
1749,3,close,3,4,1,3264453820,3221258242,48
1749,9,mmap,0,8192,3,34,4294967295,0
1749,158,arch_prctl,4098,1032533504,1030512640,34,1032533504,0
1749,10,mprotect,1032466432,12288,1,1032527872,1032098624,0
1749,10,mprotect,3830509568,8192,1,1032806944,0,1030744224
1749,10,mprotect,1032794112,8192,1,1032804936,0,0
1749,11,munmap,1032536064,52878,4294967184,4294966475,0,11
1749,102,getuid,2,1636331016,1636331040,4294966475,0,1032661840
1749,104,getgid,2,1636331016,1636331040,4294966475,0,1032661840
1749,39,getpid,3830527744,0,381018320,4294966475,0,1032661840
1749,13,rt_sigaction,17,1636329792,0,8,0,1032661840
1749,107,geteuid,3830518304,68,1106,3830518304,3830529568,2753184165
1749,12,brk,0,135168,0,688,2,3830529784
1749,12,brk,3841974272,135168,1032496576,688,2,3830529784
1749,110,getppid,10,1032164288,4,1032161984,2576980377,0
1749,4,stat,1636334887,1636330352,1636330352,80,1,3830529832
1749,4,stat,3830486779,1636330496,1636330496,80,1,3830529832
1749,257,openat,4294967196,1636334784,0,0,3830527976,3830529832
1749,72,fcntl,3,0,10,0,3830527976,3830529832
1749,3,close,3,0,10,0,3830527976,3830529832
1749,72,fcntl,10,2,1,0,3830527976,3830529832
1749,107,geteuid,0,2,1636331024,0,3830527976,3830529832
1749,108,getegid,1000,2,1636331024,0,3830527976,3830529832
1749,13,rt_sigaction,2,0,1636330240,8,1636330416,3830529832
1749,13,rt_sigaction,2,1636330080,0,8,0,0
1749,13,rt_sigaction,3,0,1636330240,8,1636330416,0
1749,13,rt_sigaction,3,1636330080,0,8,0,0
1749,13,rt_sigaction,15,0,1636330256,8,1636330432,0
1749,13,rt_sigaction,15,1636330096,0,8,0,0
1749,0,read,10,3830519200,8192,8,3830527976,0
1749,22,pipe,1636329824,1636329968,3830528240,0,3830528096,0
1749,56,clone,18874385,0,0,1032534224,0,3841841456
1749,3,close,4,3830528096,1,1032534224,0,3841841456
1749,0,read,3,1636330000,128,1032534224,0,3841841456
1750,3,close,10,2,0,1032534224,0,3841841456
1750,3,close,3,2,3830527584,1032534224,0,3841841456
1750,33,dup2,4,1,3830527584,1032534224,0,3841841456
1750,3,close,4,1,3830527584,1032534224,0,3841841456
1750,4,stat,3830528344,1636329296,1636329296,1,1,1852142433
1750,4,stat,3830528344,1636329296,1636329296,1,1,1852142433
1750,4,stat,3830528344,1636329296,1636329296,1,1,1852142433
1750,4,stat,3830528344,1636329296,1636329296,1,1,1852142433
1750,59,execve,3841841960,3830528320,3841841720,1,3830486128,1852142433
1750,12,brk,0,300826136,76,0,300826248,31
1750,158,arch_prctl,12289,3964834800,300739632,1,3,2048
1750,21,access,300800112,4,1258372344,0,0,7
1750,257,openat,4294967196,300786207,524288,0,524288,300786207
1750,262,newfstatat,3,300784109,3964831056,4096,524288,300786207
1750,9,mmap,0,52878,1,2,3,0
1750,3,close,3,52878,1,2,3,0
1750,257,openat,4294967196,300834624,524288,0,524288,300834624
1750,0,read,3,3964831608,832,0,524288,300834624
1750,17,pread64,3,3964830608,784,64,524288,3964830608
1750,17,pread64,3,3964830544,48,848,524288,3964830608
1750,17,pread64,3,3964830464,68,896,524288,3964830608
1750,262,newfstatat,3,300784109,3964831264,4096,300834624,300831264
1750,9,mmap,0,8192,3,34,4294967295,0
1750,17,pread64,3,3964830320,784,64,65535,300553352
1750,9,mmap,0,2012056,1,2050,3,0
1750,9,mmap,298692608,1486848,5,2066,3,155648
1750,9,mmap,300179456,311296,1,2066,3,1642496
1750,9,mmap,300490752,24576,3,2066,3,1949696
1750,9,mmap,300515328,33688,3,50,4294967295,0
1750,3,close,3,4,1,3996429500,3221258242,48
1750,9,mmap,0,8192,3,34,4294967295,0
1750,158,arch_prctl,4098,300557760,298536960,34,300557760,0
1750,10,mprotect,300490752,12288,1,300552192,300122944,0
1750,10,mprotect,1258369024,4096,1,300831264,0,298768544
1750,10,mprotect,300818432,8192,1,300829256,0,0
1750,11,munmap,300560384,52878,4294967184,4294966475,0,11
1750,12,brk,0,135168,0,688,2,0
1750,12,brk,1262870528,135168,300520896,688,2,0
1750,257,openat,4294967196,300321472,524288,0,524288,300321472
1750,262,newfstatat,3,300289238,300513152,4096,524288,300321472
1750,9,mmap,0,17491104,1,2,3,0
1750,3,close,3,17491104,11636,0,3,0
1750,262,newfstatat,1,300289238,3964834432,4096,1262744832,1262744832
1750,1,write,1,1262744864,9,119,0,1
1749,0,read,3,1636330000,128,1032534224,0,3830528233
1750,3,close,1,1262744864,300509344,119,0,1
1749,3,close,3,0,128,1032534224,0,3830528233
1749,61,wait4,4294967295,1636329532,0,0,0,3830528233
1750,3,close,2,4222427142,300509344,119,0,1
1750,231,exit_group,0,231,60,119,4294967176,1
1749,15,rt_sigreturn,17,1636328368,1636328064,0,0,3830528233
1749,61,wait4,4294967295,1636329532,1,0,0,3841841456
1749,0,read,10,3830519200,8192,119,34,0
1749,22,pipe,1636329504,1636329648,3841887152,0,3841884384,0
1749,56,clone,18874385,0,0,1032534224,0,0
1749,3,close,4,3841884384,1,1032534224,0,0
1749,0,read,3,1636329680,128,1032534224,0,0
1751,3,close,10,2,0,1032534224,0,0
1751,3,close,3,2,3830527584,1032534224,0,0
1751,33,dup2,4,1,3830527584,1032534224,0,0
1751,3,close,4,1,3830527584,1032534224,0,0
1751,22,pipe,1636328672,1636328816,3841887176,0,3841884040,3841887488
1751,56,clone,18874385,0,0,1032534224,0,3841887488
1751,3,close,4,3841884040,1,1032534224,0,3841887488
1751,0,read,3,1636328848,128,1032534224,0,3841887488
1752,3,close,3,2,3830527584,1032534224,0,3841887488
1752,33,dup2,4,1,3830527584,1032534224,0,3841887488
1752,3,close,4,1,3830527584,1032534224,0,3841887488
1752,4,stat,3841887272,1636328144,1636328144,1,1,3830486139
1752,4,stat,3841887272,1636328144,1636328144,1,1,3830486139
1752,4,stat,3841887272,1636328144,1636328144,1,1,3830486139
1752,4,stat,3841887272,1636328144,1636328144,1,1,3830486139
1752,59,execve,3841887832,3841887248,3841887592,1,3830486128,3830486139
1752,12,brk,0,1127763480,76,0,1127763592,31
1752,158,arch_prctl,12289,1313263600,1127676976,1,3,2048
1752,21,access,1127737456,4,2175069432,0,0,7
1752,257,openat,4294967196,1127723551,524288,0,524288,1127723551
1752,262,newfstatat,3,1127721453,1313259856,4096,524288,1127723551
1752,9,mmap,0,52878,1,2,3,0
1752,3,close,3,52878,1,2,3,0
1752,257,openat,4294967196,1127771968,524288,0,524288,1127771968
1752,0,read,3,1313260408,832,0,524288,1127771968
1752,17,pread64,3,1313259408,784,64,524288,1313259408
1752,17,pread64,3,1313259344,48,848,524288,1313259408
1752,17,pread64,3,1313259264,68,896,524288,1313259408
1752,262,newfstatat,3,1127721453,1313260064,4096,1127771968,1127768608
1752,9,mmap,0,8192,3,34,4294967295,0
1752,17,pread64,3,1313259120,784,64,65535,1127490696
1752,9,mmap,0,2012056,1,2050,3,0
1752,9,mmap,1125629952,1486848,5,2066,3,155648
1752,9,mmap,1127116800,311296,1,2066,3,1642496
1752,9,mmap,1127428096,24576,3,2066,3,1949696
1752,9,mmap,1127452672,33688,3,50,4294967295,0
1752,3,close,3,4,1,3169492156,3221258242,48
1752,9,mmap,0,8192,3,34,4294967295,0
1752,158,arch_prctl,4098,1127495104,1125474304,34,1127495104,0
1752,10,mprotect,1127428096,12288,1,1127489536,1127060288,0
1752,10,mprotect,2175066112,4096,1,1127768608,0,1125705888
1752,10,mprotect,1127755776,8192,1,1127766600,0,0
1752,11,munmap,1127497728,52878,4294967184,4294966475,0,11
1752,12,brk,0,135168,0,688,2,0
1752,12,brk,2177339392,135168,1127458240,688,2,0
1752,257,openat,4294967196,1127258816,524288,0,524288,1127258816
1752,262,newfstatat,3,1127226582,1127450496,4096,524288,1127258816
1752,9,mmap,0,17491104,1,2,3,0
1752,3,close,3,17491104,11636,0,3,0
1752,262,newfstatat,1,1127226582,1313263248,4096,1313266890,0
1752,1,write,1,2177213696,9,119,0,1
1751,0,read,3,1636328848,128,1032534224,1,3841887176
1752,3,close,1,2177213696,1127446688,119,0,1
1751,3,close,3,0,128,1032534224,1,3841887176
1751,61,wait4,4294967295,1636328380,0,0,1,3841887176
1752,3,close,2,4222427142,1127446688,119,0,1
1752,231,exit_group,0,231,60,119,4294967176,1
1751,15,rt_sigreturn,17,1636327216,1636326912,0,1,3841887176
1751,61,wait4,4294967295,1636328380,1,0,0,3841841456
1751,80,chdir,3841887256,3830485905,1032494856,1,3830485904,3841841456
1751,1,write,1,3841888224,9,119,3841887696,3841888224
1749,0,read,3,1636329680,128,1032534224,0,3841887145
1751,231,exit_group,0,231,60,119,4294967176,0
1749,3,close,3,0,128,1032534224,0,3841887145
1749,61,wait4,4294967295,1636329212,0,0,0,3841887145
1749,15,rt_sigreturn,17,1636328048,1636327744,0,0,3841887145
1749,61,wait4,4294967295,1636329212,1,0,0,3841841456
1749,1,write,1,3841887632,42,119,3841887632,3841887632
1747,0,read,3,1514964000,512,8,365221536,1514964042
1749,1,write,1,3841887632,44,3841887315,3841887272,257
1747,0,read,3,1514964000,512,8,365221536,1514964044
1749,0,read,10,3830519200,8192,3841887315,3830527976,257
1749,231,exit_group,0,231,60,3841887315,4294967176,257
1747,3,close,3,1514964000,512,8,365221536,1514964044
1747,14,rt_sigprocmask,2,1514963744,0,8,1514963744,1514964044
1747,14,rt_sigprocmask,0,1514963008,1514962880,8,1514963008,1514964044
1747,13,rt_sigaction,2,1514962512,1514962672,8,1514963296,1514963144
1747,61,wait4,4294967295,1514962768,0,0,1514963304,1
1747,13,rt_sigaction,2,1514962160,1514962320,8,1514962496,0
1747,14,rt_sigprocmask,2,1514962880,0,8,1514962880,0
1747,61,wait4,4294967295,1514961104,1,0,1514962880,0
1747,15,rt_sigreturn,4294967295,1514961104,4294967176,0,1514962880,0
1747,14,rt_sigprocmask,0,0,1514965216,8,0,364375472
1747,439,,4294967196,365265280,4,512,365265280,351696384
1747,439,,4294967196,365265888,1,512,365265888,351696384
1747,439,,4294967196,365231664,4,512,365231664,365236640
1747,14,rt_sigprocmask,0,0,1514962800,8,0,365304416
1747,14,rt_sigprocmask,0,0,1514962576,8,0,365236688
1747,22,pipe,1514962288,364208144,0,1,365212064,365264608
1747,14,rt_sigprocmask,0,1514961904,1514961776,8,1514961904,365264608
1747,14,rt_sigprocmask,2,1514961776,0,8,1514961776,365264608
1747,14,rt_sigprocmask,0,0,1514961312,8,0,365264608
1747,14,rt_sigprocmask,0,1514961568,1514961440,8,1514961568,365264608
1747,13,rt_sigaction,15,1514960928,1514961088,8,1514961856,365264608
1747,56,clone,18874385,0,0,1350347280,0,0
1747,13,rt_sigaction,15,1514960576,1514960736,8,1514960912,0
1747,14,rt_sigprocmask,2,1514961440,0,8,1514961440,0
1747,13,rt_sigaction,17,1514961392,1514961552,8,1514961728,0
1747,3,close,4,1514961392,1514961552,8,1514961728,0
1747,14,rt_sigprocmask,0,1514962432,1514962304,8,1514962432,0
1747,0,read,3,1514962560,512,8,0,0
1753,39,getpid,1,0,0,1350347280,0,0
1753,14,rt_sigprocmask,2,351694080,0,8,351694080,0
1753,13,rt_sigaction,20,1514960560,1514960720,8,1514960896,0
1753,13,rt_sigaction,21,1514960560,1514960720,8,1514960896,0
1753,13,rt_sigaction,22,1514960576,1514960736,8,1514960912,0
1753,13,rt_sigaction,2,1514961328,1514961488,8,1514961664,0
1753,13,rt_sigaction,3,1514961328,1514961488,8,1514961664,0
1753,13,rt_sigaction,15,1514961328,1514961488,8,1514961664,0
1753,13,rt_sigaction,17,1514961328,1514961488,8,1514961664,0
1753,13,rt_sigaction,17,1514961392,1514961552,8,1514961728,0
1753,13,rt_sigaction,2,1514961392,1514961552,8,1514961728,0
1753,33,dup2,4,1,0,8,1514961728,0
1753,3,close,4,1,0,8,1514961728,0
1753,3,close,3,1,0,8,1514961728,0
1753,14,rt_sigprocmask,0,0,1514961888,8,0,365304320
1753,262,newfstatat,4294967196,351473329,1514960832,0,4294967295,0
1753,262,newfstatat,4294967196,364383968,1514960528,0,364383968,364383968
1753,262,newfstatat,4294967196,364383968,1514960528,0,364383968,364383968
1753,262,newfstatat,4294967196,365199712,1514960528,0,365199712,364383968
1753,262,newfstatat,4294967196,365199712,1514960528,0,365199712,364383968
1753,262,newfstatat,4294967196,365199712,1514960304,0,365199712,364383968
1753,107,geteuid,4294967196,365199712,1514960304,0,365199712,364383968
1753,108,getegid,4294967196,365199712,1514960304,0,365199712,364383968
1753,102,getuid,4294967196,365199712,1514960304,0,365199712,364383968
1753,104,getgid,4294967196,365199712,1514960304,0,365199712,364383968
1753,21,access,365199712,1,1514960304,0,365199712,364383968
1753,262,newfstatat,4294967196,365199712,1514960304,0,365199712,364383968
1753,107,geteuid,4294967196,365199712,1514960304,0,365199712,364383968
1753,108,getegid,4294967196,365199712,1514960304,0,365199712,364383968
1753,102,getuid,4294967196,365199712,1514960304,0,365199712,364383968
1753,104,getgid,4294967196,365199712,1514960304,0,365199712,364383968
1753,21,access,365199712,4,1514960304,0,365199712,364383968
1753,262,newfstatat,4294967196,365199712,1514960608,0,364399200,364383968
1753,262,newfstatat,4294967196,365199712,1514960384,0,364399200,364383968
1753,107,geteuid,4294967196,365199712,1514960384,0,364399200,364383968
1753,108,getegid,4294967196,365199712,1514960384,0,364399200,364383968
1753,102,getuid,4294967196,365199712,1514960384,0,364399200,364383968
1753,104,getgid,4294967196,365199712,1514960384,0,364399200,364383968
1753,21,access,365199712,1,1514960384,0,364399200,364383968
1753,262,newfstatat,4294967196,365199712,1514960384,0,364399200,364383968
1753,107,geteuid,4294967196,365199712,1514960384,0,364399200,364383968
1753,108,getegid,4294967196,365199712,1514960384,0,364399200,364383968
1753,102,getuid,4294967196,365199712,1514960384,0,364399200,364383968
1753,104,getgid,4294967196,365199712,1514960384,0,364399200,364383968
1753,21,access,365199712,4,1514960384,0,364399200,364383968
1753,13,rt_sigaction,1,1514960592,0,8,0,364378144
1753,13,rt_sigaction,4,1514960592,0,8,0,0
1753,13,rt_sigaction,5,1514960592,0,8,0,0
1753,13,rt_sigaction,6,1514960592,0,8,0,0
1753,13,rt_sigaction,8,1514960592,0,8,0,0
1753,13,rt_sigaction,7,1514960592,0,8,0,0
1753,13,rt_sigaction,11,1514960592,0,8,0,0
1753,13,rt_sigaction,31,1514960592,0,8,0,0
1753,13,rt_sigaction,13,1514960592,0,8,0,0
1753,13,rt_sigaction,14,1514960592,0,8,0,0
1753,13,rt_sigaction,24,1514960592,0,8,0,0
1753,13,rt_sigaction,25,1514960592,0,8,0,0
1753,13,rt_sigaction,26,1514960592,0,8,0,0
1753,13,rt_sigaction,10,1514960592,0,8,0,0
1753,13,rt_sigaction,12,1514960592,0,8,0,0
1753,13,rt_sigaction,2,1514960368,1514960528,8,1514960704,0
1753,13,rt_sigaction,3,1514960368,1514960528,8,1514960704,0
1753,13,rt_sigaction,15,1514960368,1514960528,8,1514960704,0
1753,13,rt_sigaction,17,1514960368,1514960528,8,1514960704,0
1753,59,execve,365199712,364366192,364393424,16,364366192,364366192
1753,12,brk,0,2758684184,95,0,2758684296,31
1753,158,arch_prctl,12289,3409205328,2758597680,1,3,2048
1753,21,access,2758658160,4,427343032,0,0,7
1753,257,openat,4294967196,2758644255,524288,0,524288,2758644255
1753,262,newfstatat,3,2758642157,3409201584,4096,524288,2758644255
1753,9,mmap,0,52878,1,2,3,0
1753,3,close,3,52878,1,2,3,0
1753,257,openat,4294967196,2758692672,524288,0,524288,2758692672
1753,0,read,3,3409202136,832,0,524288,2758692672
1753,17,pread64,3,3409201136,784,64,524288,3409201136
1753,17,pread64,3,3409201072,48,848,524288,3409201136
1753,17,pread64,3,3409200992,68,896,524288,3409201136
1753,262,newfstatat,3,2758642157,3409201792,4096,2758692672,2758689312
1753,9,mmap,0,8192,3,34,4294967295,0
1753,17,pread64,3,3409200848,784,64,65535,2758411400
1753,9,mmap,0,2012056,1,2050,3,0
1753,9,mmap,2756550656,1486848,5,2066,3,155648
1753,9,mmap,2758037504,311296,1,2066,3,1642496
1753,9,mmap,2758348800,24576,3,2066,3,1949696
1753,9,mmap,2758373376,33688,3,50,4294967295,0
1753,3,close,3,4,1,1538571452,3221258242,48
1753,9,mmap,0,8192,3,34,4294967295,0
1753,158,arch_prctl,4098,2758415808,2756395008,34,2758415808,0
1753,10,mprotect,2758348800,12288,1,2758410240,2757980992,0
1753,10,mprotect,427339776,4096,1,2758689312,0,2756626592
1753,10,mprotect,2758676480,8192,1,2758687304,0,0
1753,11,munmap,2758418432,52878,4294967184,4294966475,0,11
1753,12,brk,0,135168,0,688,2,0
1753,12,brk,455671808,135168,2758378944,688,2,0
1753,257,openat,4294967196,2758179520,524288,0,524288,2758179520
1753,262,newfstatat,3,2758147286,2758371200,4096,524288,2758179520
1753,9,mmap,0,17491104,1,2,3,0
1753,3,close,3,17491104,11636,0,3,0
1753,257,openat,4294967196,2758164056,0,0,0,2758164056
1753,262,newfstatat,3,2758147286,3409204000,4096,0,2758164056
1753,9,mmap,0,27002,1,1,3,0
1753,3,close,3,27002,1,1,3,0
1753,262,newfstatat,1,2758147286,3409204992,4096,455550192,4294967277
1753,1,write,1,455550752,1539,119,0,1
1747,0,read,3,1514962560,512,364368544,365465008,1514963072
1747,0,read,3,1514962560,512,364368544,365465008,1514963072
1747,0,read,3,1514962560,512,364368544,365465008,1514963072
1747,0,read,3,1514962560,512,364368544,365465008,1514962563
1753,3,close,1,455550752,2758367392,119,0,1
1753,3,close,2,4222427142,2758367392,119,0,1
1753,231,exit_group,0,231,60,119,4294967176,1
1747,61,wait4,4294967295,1514960464,1,0,365465008,1514962563
1747,61,wait4,4294967295,1514960464,1,0,365465008,0
1747,15,rt_sigreturn,0,1514960464,0,0,365465008,0
1747,3,close,3,1514962560,512,364368544,365465008,1514962563
1747,14,rt_sigprocmask,2,1514962304,0,8,1514962304,1514962563
1747,14,rt_sigprocmask,0,1514961568,1514961440,8,1514961568,1514962563
1747,13,rt_sigaction,2,1514961072,1514961232,8,1514961856,1514961704
1747,13,rt_sigaction,2,1514960720,1514960880,8,1514961056,0
1747,14,rt_sigprocmask,2,1514961440,0,8,1514961440,0
1747,14,rt_sigprocmask,0,0,1514963776,8,0,365308496
1747,262,newfstatat,4294967196,365269152,1514965248,0,3,351696384
1747,262,newfstatat,4294967196,364381808,1514964960,0,3,351696384
1747,257,openat,4294967196,365235280,0,0,365269152,364381808
1747,262,newfstatat,3,1352109270,1514964672,4096,365269152,364381808
1747,0,read,3,364399552,76580,1352326288,364399552,364399552
1747,3,close,3,364399552,2,1352326288,364399552,76580
1747,14,rt_sigprocmask,0,0,1514964304,8,0,365367504
1747,262,newfstatat,4294967196,364368784,1514961072,0,365263792,0
1747,262,newfstatat,4294967196,364502464,1514961360,0,364773264,1768843567
1747,262,newfstatat,4294967196,364701552,1514961648,0,364381280,0
1747,257,openat,4294967196,365482512,591872,0,591872,365482512
1747,262,newfstatat,3,1352109270,1514962688,4096,591872,365482512
1747,217,getdents64,3,365611616,32768,365468752,48,365611568
1747,217,getdents64,3,365611616,32768,0,1344,364818800
1747,3,close,3,0,21920,0,0,364818800
1747,439,,4294967196,365236160,1,512,365236160,364378480
1747,439,,4294967196,365482768,1,512,365482768,0
1747,439,,4294967196,364788800,1,512,364788800,0
1747,439,,4294967196,365483248,1,512,365483248,0
1747,439,,4294967196,364824112,1,512,364824112,0
1747,439,,4294967196,364804160,1,512,364804160,364804160
1747,439,,4294967196,364399184,1,512,364399184,0
1747,439,,4294967196,364824112,1,512,364824112,0
1747,439,,4294967196,364683264,1,512,364683264,364683264
1747,439,,4294967196,365480560,1,512,365480560,0
1747,439,,4294967196,364788544,1,512,364788544,364788544
1747,439,,4294967196,364714784,1,512,364714784,0
1747,439,,4294967196,365480560,1,512,365480560,0
1747,439,,4294967196,364874128,1,512,364874128,364874128
1747,439,,4294967196,364875344,1,512,364875344,0
1747,439,,4294967196,364866416,1,512,364866416,0
1747,439,,4294967196,364773136,1,512,364773136,0
1747,439,,4294967196,364368288,1,512,364368288,0
1747,439,,4294967196,364804032,1,512,364804032,0
